district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,lag2_mean_total_token,lag2_mean_total_phone,lag2_mean_reorder_payment_count,lag2_mean_token_phone,lag3_mean_total_token,lag3_mean_total_phone,lag3_mean_reorder_payment_count,lag3_mean_token_phone,lag4_mean_total_token,lag4_mean_total_phone,lag4_mean_reorder_payment_count,lag4_mean_token_phone,total_token_change_percent,total_phone_change_percent,token_phone_change_percent,reorder_payment_count_change_percent,total_token_change20_percent,total_phone_change20_percent,token_phone_change20_percent,reorder_payment_count_change20_percent,total_token_change30_percent,total_phone_change30_percent,token_phone_change30_percent,reorder_payment_count_change30_percent,total_token_change40_percent,total_phone_change40_percent,token_phone_change40_percent,reorder_payment_count_change40_percent,total_token_change_count,total_phone_change_count,token_phone_change_count,reorder_payment_count_change_count,total_token_change20_count,total_phone_change20_count,token_phone_change20_count,reorder_payment_count_change20_count,total_token_change30_count,total_phone_change30_count,token_phone_change30_count,reorder_payment_count_change30_count,total_token_change40_count,total_phone_change40_count,token_phone_change40_count,reorder_payment_count_change40_count,place4,place2,district,name,region
658,5,10,14.57142857,14.28571429,2.857142857,1.018507808,27.57142857,25.57142857,7.142857143,1.059013605,28.14285714,26.42857143,6.857142857,1.068397213,21.28571429,20.57142857,9.571428571,1.027112623,23.42857143,22.57142857,13.14285714,1.032106782,-47.15025907,-44.13407821,-3.824860913,-60,0,0,0,0,0,0,0,0,0,0,0,0,-13,-11.28571429,-0.040505797,-4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,658,1,valiasr,میدان ولیعصر,6
186,0,20,32.66666667,31,6,1.057509158,23.66666667,21.66666667,0.333333333,1.060846561,,,,,,,,,,,,,38.02816901,43.07692308,-0.31459812,1700,0,0,0,0,0,0,0,0,0,0,0,0,9,9.333333333,-0.003337403,5.666666667,0,0,0,0,0,0,0,0,0,0,0,0,186,1,south-mehrabad,مهرآباد جنوبی,9
186,1,20,36,33.42857143,8.857142857,1.073027268,32.66666667,31,6,1.057509158,23.66666667,21.66666667,0.333333333,1.060846561,,,,,,,,,10.20408163,7.834101382,1.467420874,47.61904762,0,0,0,0,0,0,0,0,0,0,0,0,3.333333333,2.428571429,0.01551811,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,186,1,south-mehrabad,مهرآباد جنوبی,9
186,2,20,32.14285714,31.14285714,4.857142857,1.034688533,36,33.42857143,8.857142857,1.073027268,32.66666667,31,6,1.057509158,23.66666667,21.66666667,0.333333333,1.060846561,,,,,-10.71428571,-6.837606838,-3.572950639,-45.16129032,-1.603498542,0.460829493,-2.157959989,-19.04761905,0,0,0,0,0,0,0,0,-3.857142857,-2.285714286,-0.038338735,-4,-0.523809524,0.142857143,-0.022820624,-1.142857143,0,0,0,0,0,0,0,0,186,1,south-mehrabad,مهرآباد جنوبی,9
186,3,20,35.57142857,34.28571429,2.428571429,1.033134921,32.14285714,31.14285714,4.857142857,1.034688533,36,33.42857143,8.857142857,1.073027268,32.66666667,31,6,1.057509158,23.66666667,21.66666667,0.333333333,1.060846561,10.66666667,10.09174312,-0.150152662,-50,0,0,0,0,8.89212828,10.59907834,-2.304872417,-59.52380952,0,0,0,0,3.428571429,3.142857143,-0.001553612,-2.428571429,0,0,0,0,2.904761905,3.285714286,-0.024374237,-3.571428571,0,0,0,0,186,1,south-mehrabad,مهرآباد جنوبی,9
186,4,20,30.71428571,29.71428571,3.428571429,1.03244536,35.57142857,34.28571429,2.428571429,1.033134921,32.14285714,31.14285714,4.857142857,1.034688533,36,33.42857143,8.857142857,1.073027268,32.66666667,31,6,1.057509158,-13.65461847,-13.33333333,-0.066744509,41.17647059,0,0,0,0,0,0,0,0,-5.976676385,-4.147465438,-2.37007855,-42.85714286,-4.857142857,-4.571428571,-0.000689561,1,0,0,0,0,0,0,0,0,-1.952380952,-1.285714286,-0.025063798,-2.571428571,186,1,south-mehrabad,مهرآباد جنوبی,9
186,5,20,27.42857143,26.42857143,2.285714286,1.039748368,30.71428571,29.71428571,3.428571429,1.03244536,35.57142857,34.28571429,2.428571429,1.033134921,32.14285714,31.14285714,4.857142857,1.034688533,36,33.42857143,8.857142857,1.073027268,-10.69767442,-11.05769231,0.707350535,-33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,-3.285714286,-3.285714286,0.007303008,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,186,1,south-mehrabad,مهرآباد جنوبی,9
910,0,10,2,2,0,1,1,1,0,1,,,,,,,,,,,,,100,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,1,shahrak-pasdaran,شهرک پاسداران,21
910,1,10,1,1,0,1,2,2,0,1,1,1,0,1,,,,,,,,,-50,-50,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,1,shahrak-pasdaran,شهرک پاسداران,21
910,2,10,1.333333333,1.333333333,0.166666667,1,1,1,0,1,2,2,0,1,1,1,0,1,,,,,33.33333333,33.33333333,0,,-33.33333333,-33.33333333,0,,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0.166666667,-0.666666667,-0.666666667,0,0.166666667,0,0,0,0,0,0,0,0,910,1,shahrak-pasdaran,شهرک پاسداران,21
910,3,10,2,2,0,1,1.333333333,1.333333333,0.166666667,1,1,1,0,1,2,2,0,1,1,1,0,1,50,50,0,-100,0,0,0,0,0,0,0,,0,0,0,0,0.666666667,0.666666667,0,-0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,910,1,shahrak-pasdaran,شهرک پاسداران,21
910,4,10,2,2,1,1,2,2,0,1,1.333333333,1.333333333,0.166666667,1,1,1,0,1,2,2,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,910,1,shahrak-pasdaran,شهرک پاسداران,21
910,5,10,1.25,1.25,0,1,2,2,1,1,2,2,0,1,1.333333333,1.333333333,0.166666667,1,1,1,0,1,-37.5,-37.5,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-0.75,-0.75,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,910,1,shahrak-pasdaran,شهرک پاسداران,21
171,0,10,41.33333333,39.33333333,21,1.050045762,26.33333333,24.33333333,1,1.054025702,,,,,,,,,,,,,56.96202532,61.64383562,-0.377594184,2000,0,0,0,0,0,0,0,0,0,0,0,0,15,15,-0.00397994,20,0,0,0,0,0,0,0,0,0,0,0,0,171,1,tarasht,طرشت,2
171,1,10,38.28571429,34.85714286,14.42857143,1.095081823,41.33333333,39.33333333,21,1.050045762,26.33333333,24.33333333,1,1.054025702,,,,,,,,,-7.373271889,-11.38014528,4.288961728,-31.29251701,0,0,0,0,0,0,0,0,0,0,0,0,-3.047619048,-4.476190476,0.045036061,-6.571428571,0,0,0,0,0,0,0,0,0,0,0,0,171,1,tarasht,طرشت,2
171,2,10,37.28571429,33,12.57142857,1.119511752,38.28571429,34.85714286,14.42857143,1.095081823,41.33333333,39.33333333,21,1.050045762,26.33333333,24.33333333,1,1.054025702,,,,,-2.611940299,-5.327868852,2.230877062,-12.87128713,-9.792626728,-16.10169492,6.615520254,-40.13605442,0,0,0,0,0,0,0,0,-1,-1.857142857,0.024429929,-1.857142857,-4.047619048,-6.333333333,0.06946599,-8.428571429,0,0,0,0,0,0,0,0,171,1,tarasht,طرشت,2
171,3,10,45.14285714,41.14285714,9.428571429,1.100129065,37.28571429,33,12.57142857,1.119511752,38.28571429,34.85714286,14.42857143,1.095081823,41.33333333,39.33333333,21,1.050045762,26.33333333,24.33333333,1,1.054025702,21.07279693,24.67532468,-1.731351807,-25,0,0,0,0,9.216589862,4.600484262,4.769630517,-55.10204082,0,0,0,0,7.857142857,8.142857143,-0.019382687,-3.142857143,0,0,0,0,3.80952381,1.80952381,0.050083303,-11.57142857,0,0,0,0,171,1,tarasht,طرشت,2
171,4,10,37.57142857,34.42857143,7.571428571,1.08237588,45.14285714,41.14285714,9.428571429,1.100129065,37.28571429,33,12.57142857,1.119511752,38.28571429,34.85714286,14.42857143,1.095081823,41.33333333,39.33333333,21,1.050045762,-16.7721519,-16.31944444,-1.613736601,-19.6969697,0,0,0,0,0,0,0,0,-9.101382488,-12.46973366,3.078924643,-63.94557823,-7.571428571,-6.714285714,-0.017753185,-1.857142857,0,0,0,0,0,0,0,0,-3.761904762,-4.904761905,0.032330118,-13.42857143,171,1,tarasht,طرشت,2
171,5,10,36.42857143,33.28571429,6.285714286,1.074877236,37.57142857,34.42857143,7.571428571,1.08237588,45.14285714,41.14285714,9.428571429,1.100129065,37.28571429,33,12.57142857,1.119511752,38.28571429,34.85714286,14.42857143,1.095081823,-3.041825095,-3.319502075,-0.692794738,-16.98113208,0,0,0,0,0,0,0,0,0,0,0,0,-1.142857143,-1.142857143,-0.007498643,-1.285714286,0,0,0,0,0,0,0,0,0,0,0,0,171,1,tarasht,طرشت,2
49,0,0,13.33333333,12.66666667,3.333333333,1.044444444,8.666666667,8,0,1.357142857,,,,,,,,,,,,,53.84615385,58.33333333,-23.04093567,,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,4.666666667,-0.312698413,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0,49,1,shahrak-naft,شهرک نفت (منطقه ۱),
49,1,0,14.28571429,12.71428571,4.571428571,1.100793651,13.33333333,12.66666667,3.333333333,1.044444444,8.666666667,8,0,1.357142857,,,,,,,,,7.142857143,0.37593985,5.395136778,37.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952,0.047619048,0.056349206,1.238095238,0,0,0,0,0,0,0,0,0,0,0,0,49,1,shahrak-naft,شهرک نفت (منطقه ۱),
49,2,0,13.71428571,13.71428571,1.857142857,1,14.28571429,12.71428571,4.571428571,1.100793651,13.33333333,12.66666667,3.333333333,1.044444444,8.666666667,8,0,1.357142857,,,,,-4,7.865168539,-9.156452776,-59.375,2.857142857,8.270676692,-4.255319149,-44.28571429,0,0,0,0,0,0,0,0,-0.571428571,1,-0.100793651,-2.714285714,0.380952381,1.047619048,-0.044444444,-1.476190476,0,0,0,0,0,0,0,0,49,1,shahrak-naft,شهرک نفت (منطقه ۱),
49,3,0,14.14285714,12.85714286,2.285714286,1.078932179,13.71428571,13.71428571,1.857142857,1,14.28571429,12.71428571,4.571428571,1.100793651,13.33333333,12.66666667,3.333333333,1.044444444,8.666666667,8,0,1.357142857,3.125,-6.25,7.893217893,23.07692308,0,0,0,0,6.071428571,1.503759398,3.302017132,-31.42857143,0,0,0,0,0.428571429,-0.857142857,0.078932179,0.428571429,0,0,0,0,0.80952381,0.19047619,0.034487734,-1.047619048,0,0,0,0,49,1,shahrak-naft,شهرک نفت (منطقه ۱),
49,4,0,14.42857143,13.28571429,1,1.129831933,14.14285714,12.85714286,2.285714286,1.078932179,13.71428571,13.71428571,1.857142857,1,14.28571429,12.71428571,4.571428571,1.100793651,13.33333333,12.66666667,3.333333333,1.044444444,2.02020202,3.333333333,4.717604576,-56.25,0,0,0,0,0,0,0,0,8.214285714,4.887218045,8.175397819,-70,0.285714286,0.428571429,0.050899754,-1.285714286,0,0,0,0,0,0,0,0,1.095238095,0.619047619,0.085387488,-2.333333333,49,1,shahrak-naft,شهرک نفت (منطقه ۱),
49,5,0,9.571428571,9.142857143,1.142857143,1.034004884,14.42857143,13.28571429,1,1.129831933,14.14285714,12.85714286,2.285714286,1.078932179,13.71428571,13.71428571,1.857142857,1,14.28571429,12.71428571,4.571428571,1.100793651,-33.66336634,-31.1827957,-8.481531278,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,-4.857142857,-4.142857143,-0.095827049,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,49,1,shahrak-naft,شهرک نفت (منطقه ۱),
290,0,31,4.666666667,4.333333333,0.333333333,1.083333333,4,4,0,1,,,,,,,,,,,,,16.66666667,8.333333333,8.333333333,,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.083333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,290,1,soleymanieh,دلگشا,14
290,1,31,3.571428571,3.428571429,0.571428571,1.035714286,4.666666667,4.333333333,0.333333333,1.083333333,4,4,0,1,,,,,,,,,-23.46938776,-20.87912088,-4.395604396,71.42857143,0,0,0,0,0,0,0,0,0,0,0,0,-1.095238095,-0.904761905,-0.047619048,0.238095238,0,0,0,0,0,0,0,0,0,0,0,0,290,1,soleymanieh,دلگشا,14
290,2,31,2.142857143,2.142857143,0,1,3.571428571,3.428571429,0.571428571,1.035714286,4.666666667,4.333333333,0.333333333,1.083333333,4,4,0,1,,,,,-40,-37.5,-3.448275862,-100,-54.08163265,-50.54945055,-7.692307692,-100,0,0,0,0,0,0,0,0,-1.428571429,-1.285714286,-0.035714286,-0.571428571,-2.523809524,-2.19047619,-0.083333333,-0.333333333,0,0,0,0,0,0,0,0,290,1,soleymanieh,دلگشا,14
290,3,31,5.2,5,1.4,1.022222222,2.142857143,2.142857143,0,1,3.571428571,3.428571429,0.571428571,1.035714286,4.666666667,4.333333333,0.333333333,1.083333333,4,4,0,1,142.6666667,133.3333333,2.222222222,,0,0,0,0,11.42857143,15.38461538,-5.641025641,320,0,0,0,0,3.057142857,2.857142857,0.022222222,1.4,0,0,0,0,0.533333333,0.666666667,-0.061111111,1.066666667,0,0,0,0,290,1,soleymanieh,دلگشا,14
290,4,31,3.285714286,3.285714286,0.285714286,1,5.2,5,1.4,1.022222222,2.142857143,2.142857143,0,1,3.571428571,3.428571429,0.571428571,1.035714286,4.666666667,4.333333333,0.333333333,1.083333333,-36.81318681,-34.28571429,-2.173913043,-79.59183673,0,0,0,0,0,0,0,0,-29.59183673,-24.17582418,-7.692307692,-14.28571429,-1.914285714,-1.714285714,-0.022222222,-1.114285714,0,0,0,0,0,0,0,0,-1.380952381,-1.047619048,-0.083333333,-0.047619048,290,1,soleymanieh,دلگشا,14
290,5,31,2.333333333,2.333333333,0,1,3.285714286,3.285714286,0.285714286,1,5.2,5,1.4,1.022222222,2.142857143,2.142857143,0,1,3.571428571,3.428571429,0.571428571,1.035714286,-28.98550725,-28.98550725,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-0.952380952,-0.952380952,0,-0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,290,1,soleymanieh,دلگشا,14
639,0,30,9.333333333,9,4,1.023809524,18.5,18.5,0,1,,,,,,,,,,,,,-49.54954955,-51.35135135,2.380952381,,0,0,0,0,0,0,0,0,0,0,0,0,-9.166666667,-9.5,0.023809524,4,0,0,0,0,0,0,0,0,0,0,0,0,639,1,qiamdash,قیام‌دشت,15
639,1,30,19.42857143,18.28571429,4.428571429,1.065083256,9.333333333,9,4,1.023809524,18.5,18.5,0,1,,,,,,,,,108.1632653,103.1746032,4.031387749,10.71428571,0,0,0,0,0,0,0,0,0,0,0,0,10.0952381,9.285714286,0.041273732,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,639,1,qiamdash,قیام‌دشت,15
639,2,30,17.85714286,17.71428571,0.714285714,1.00621118,19.42857143,18.28571429,4.428571429,1.065083256,9.333333333,9,4,1.023809524,18.5,18.5,0,1,,,,,-8.088235294,-3.125,-5.527462299,-83.87096774,91.32653061,96.82539683,-1.718907988,-82.14285714,0,0,0,0,0,0,0,0,-1.571428571,-0.571428571,-0.058872075,-3.714285714,8.523809524,8.714285714,-0.017598344,-3.285714286,0,0,0,0,0,0,0,0,639,1,qiamdash,قیام‌دشت,15
639,3,30,16,15.85714286,0.714285714,1.010204082,17.85714286,17.71428571,0.714285714,1.00621118,19.42857143,18.28571429,4.428571429,1.065083256,9.333333333,9,4,1.023809524,18.5,18.5,0,1,-10.4,-10.48387097,0.396825397,0,0,0,0,0,71.42857143,76.19047619,-1.328903654,-82.14285714,0,0,0,0,-1.857142857,-1.857142857,0.003992902,0,0,0,0,0,6.666666667,6.857142857,-0.013605442,-3.285714286,0,0,0,0,639,1,qiamdash,قیام‌دشت,15
639,4,30,16,14.85714286,0.571428571,1.07364685,16,15.85714286,0.714285714,1.010204082,17.85714286,17.71428571,0.714285714,1.00621118,19.42857143,18.28571429,4.428571429,1.065083256,9.333333333,9,4,1.023809524,0,-6.306306306,6.280193237,-20,0,0,0,0,0,0,0,0,71.42857143,65.07936508,4.867831865,-85.71428571,0,-1,0.063442768,-0.142857143,0,0,0,0,0,0,0,0,6.666666667,5.857142857,0.049837326,-3.428571429,639,1,qiamdash,قیام‌دشت,15
639,5,30,14.42857143,13.85714286,0.142857143,1.038095238,16,14.85714286,0.571428571,1.07364685,16,15.85714286,0.714285714,1.010204082,17.85714286,17.71428571,0.714285714,1.00621118,19.42857143,18.28571429,4.428571429,1.065083256,-9.821428571,-6.730769231,-3.311294766,-75,0,0,0,0,0,0,0,0,0,0,0,0,-1.571428571,-1,-0.035551612,-0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,639,1,qiamdash,قیام‌دشت,15
1034,0,10,7.666666667,7.666666667,1,1,8,8,0,1,,,,,,,,,,,,,-4.166666667,-4.166666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333,-0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1034,1,sharif,شریف,22
1034,1,10,8.714285714,8.142857143,3,1.048840049,7.666666667,7.666666667,1,1,8,8,0,1,,,,,,,,,13.66459627,6.211180124,4.884004884,200,0,0,0,0,0,0,0,0,0,0,0,0,1.047619048,0.476190476,0.048840049,2,0,0,0,0,0,0,0,0,0,0,0,0,1034,1,sharif,شریف,22
1034,2,10,8.571428571,8,1.714285714,1.070238095,8.714285714,8.142857143,3,1.048840049,7.666666667,7.666666667,1,1,8,8,0,1,,,,,-1.639344262,-1.754385965,2.04016298,-42.85714286,11.80124224,4.347826087,7.023809524,71.42857143,0,0,0,0,0,0,0,0,-0.142857143,-0.142857143,0.021398046,-1.285714286,0.904761905,0.333333333,0.070238095,0.714285714,0,0,0,0,0,0,0,0,1034,1,sharif,شریف,22
1034,3,10,7.857142857,7.571428571,2.285714286,1.032312925,8.571428571,8,1.714285714,1.070238095,8.714285714,8.142857143,3,1.048840049,7.666666667,7.666666667,1,1,8,8,0,1,-8.333333333,-5.357142857,-3.543619895,33.33333333,0,0,0,0,2.48447205,-1.242236025,3.231292517,128.5714286,0,0,0,0,-0.714285714,-0.428571429,-0.03792517,0.571428571,0,0,0,0,0.19047619,-0.095238095,0.032312925,1.285714286,0,0,0,0,1034,1,sharif,شریف,22
1034,4,10,9.285714286,8.428571429,2.428571429,1.103117914,7.857142857,7.571428571,2.285714286,1.032312925,8.571428571,8,1.714285714,1.070238095,8.714285714,8.142857143,3,1.048840049,7.666666667,7.666666667,1,1,18.18181818,11.32075472,6.858868753,6.25,0,0,0,0,0,0,0,0,21.11801242,9.937888199,10.31179138,142.8571429,1.428571429,0.857142857,0.070804989,0.142857143,0,0,0,0,0,0,0,0,1.619047619,0.761904762,0.103117914,1.428571429,1034,1,sharif,شریف,22
1034,5,10,5.285714286,5.285714286,0.571428571,1,9.285714286,8.428571429,2.428571429,1.103117914,7.857142857,7.571428571,2.285714286,1.032312925,8.571428571,8,1.714285714,1.070238095,8.714285714,8.142857143,3,1.048840049,-43.07692308,-37.28813559,-9.347859602,-76.47058824,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3.142857143,-0.103117914,-1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,1034,1,sharif,شریف,22
1035,0,10,4,4,2.333333333,1,3,3,0,1,,,,,,,,,,,,,33.33333333,33.33333333,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1035,1,shirazi,شیرازی,3
1035,1,10,2.166666667,2.166666667,0.5,1,4,4,2.333333333,1,3,3,0,1,,,,,,,,,-45.83333333,-45.83333333,0,-78.57142857,0,0,0,0,0,0,0,0,0,0,0,0,-1.833333333,-1.833333333,0,-1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,1035,1,shirazi,شیرازی,3
1035,2,10,2.142857143,2.142857143,0.428571429,1,2.166666667,2.166666667,0.5,1,4,4,2.333333333,1,3,3,0,1,,,,,-1.098901099,-1.098901099,0,-14.28571429,-46.42857143,-46.42857143,0,-81.63265306,0,0,0,0,0,0,0,0,-0.023809524,-0.023809524,0,-0.071428571,-1.857142857,-1.857142857,0,-1.904761905,0,0,0,0,0,0,0,0,1035,1,shirazi,شیرازی,3
1035,3,10,3.833333333,3.833333333,3,1,2.142857143,2.142857143,0.428571429,1,2.166666667,2.166666667,0.5,1,4,4,2.333333333,1,3,3,0,1,78.88888889,78.88888889,0,600,0,0,0,0,-4.166666667,-4.166666667,0,28.57142857,0,0,0,0,1.69047619,1.69047619,0,2.571428571,0,0,0,0,-0.166666667,-0.166666667,0,0.666666667,0,0,0,0,1035,1,shirazi,شیرازی,3
1035,4,10,3.666666667,3.5,0.833333333,1.033333333,3.833333333,3.833333333,3,1,2.142857143,2.142857143,0.428571429,1,2.166666667,2.166666667,0.5,1,4,4,2.333333333,1,-4.347826087,-8.695652174,3.333333333,-72.22222222,0,0,0,0,0,0,0,0,-8.333333333,-12.5,3.333333333,-64.28571429,-0.166666667,-0.333333333,0.033333333,-2.166666667,0,0,0,0,0,0,0,0,-0.333333333,-0.5,0.033333333,-1.5,1035,1,shirazi,شیرازی,3
1035,5,10,2.6,2.6,0.2,1,3.666666667,3.5,0.833333333,1.033333333,3.833333333,3.833333333,3,1,2.142857143,2.142857143,0.428571429,1,2.166666667,2.166666667,0.5,1,-29.09090909,-25.71428571,-3.225806452,-76,0,0,0,0,0,0,0,0,0,0,0,0,-1.066666667,-0.9,-0.033333333,-0.633333333,0,0,0,0,0,0,0,0,0,0,0,0,1035,1,shirazi,شیرازی,3
166,0,10,1,1,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,166,1,shahrak-e-ansar,شهرک انصار,21
166,1,10,1,1,3,1,1,1,1,1,,,,,,,,,,,,,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,166,1,shahrak-e-ansar,شهرک انصار,21
166,2,10,1,1,0,1,1,1,3,1,1,1,1,1,,,,,,,,,0,0,0,-100,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,0,0,0,0,0,0,0,166,1,shahrak-e-ansar,شهرک انصار,21
166,5,10,1,1,0,1,1,1,0,1,1,1,3,1,1,1,1,1,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1,shahrak-e-ansar,شهرک انصار,21
260,0,20,3,3,1,1,1,1,0,1,,,,,,,,,,,,,200,200,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260,1,shaharak-e-sharifi,شهرک شریفی,19
260,1,20,2,1.6,0,1.266666667,3,3,1,1,1,1,0,1,,,,,,,,,-33.33333333,-46.66666667,26.66666667,-100,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.4,0.266666667,-1,0,0,0,0,0,0,0,0,0,0,0,0,260,1,shaharak-e-sharifi,شهرک شریفی,19
260,2,20,1.285714286,1.285714286,0,1,2,1.6,0,1.266666667,3,3,1,1,1,1,0,1,,,,,-35.71428571,-19.64285714,-21.05263158,,-57.14285714,-57.14285714,0,-100,0,0,0,0,0,0,0,0,-0.714285714,-0.314285714,-0.266666667,0,-1.714285714,-1.714285714,0,-1,0,0,0,0,0,0,0,0,260,1,shaharak-e-sharifi,شهرک شریفی,19
260,3,20,1.571428571,1.428571429,0.428571429,1.142857143,1.285714286,1.285714286,0,1,2,1.6,0,1.266666667,3,3,1,1,1,1,0,1,22.22222222,11.11111111,14.28571429,,0,0,0,0,-47.61904762,-52.38095238,14.28571429,-57.14285714,0,0,0,0,0.285714286,0.142857143,0.142857143,0.428571429,0,0,0,0,-1.428571429,-1.571428571,0.142857143,-0.571428571,0,0,0,0,260,1,shaharak-e-sharifi,شهرک شریفی,19
260,4,20,1.714285714,1.714285714,0.285714286,1,1.571428571,1.428571429,0.428571429,1.142857143,1.285714286,1.285714286,0,1,2,1.6,0,1.266666667,3,3,1,1,9.090909091,20,-12.5,-33.33333333,0,0,0,0,0,0,0,0,-42.85714286,-42.85714286,0,-71.42857143,0.142857143,0.285714286,-0.142857143,-0.142857143,0,0,0,0,0,0,0,0,-1.285714286,-1.285714286,0,-0.714285714,260,1,shaharak-e-sharifi,شهرک شریفی,19
260,5,20,2.666666667,2.666666667,0,1,1.714285714,1.714285714,0.285714286,1,1.571428571,1.428571429,0.428571429,1.142857143,1.285714286,1.285714286,0,1,2,1.6,0,1.266666667,55.55555556,55.55555556,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952,0.952380952,0,-0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,260,1,shaharak-e-sharifi,شهرک شریفی,19
1001,0,20,14.66666667,13.66666667,2.333333333,1.076388889,10,10,0.5,1,,,,,,,,,,,,,46.66666667,36.66666667,7.638888889,366.6666667,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,3.666666667,0.076388889,1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,1001,1,tehran-zanjan,زنجان,10
1001,1,20,12.71428571,12.42857143,1.857142857,1.020308123,14.66666667,13.66666667,2.333333333,1.076388889,10,10,0.5,1,,,,,,,,,-13.31168831,-9.059233449,-5.210084034,-20.40816327,0,0,0,0,0,0,0,0,0,0,0,0,-1.952380952,-1.238095238,-0.056080766,-0.476190476,0,0,0,0,0,0,0,0,0,0,0,0,1001,1,tehran-zanjan,زنجان,10
1001,2,20,13.57142857,13,3.714285714,1.050665266,12.71428571,12.42857143,1.857142857,1.020308123,14.66666667,13.66666667,2.333333333,1.076388889,10,10,0.5,1,,,,,6.741573034,4.597701149,2.975291695,100,-7.467532468,-4.87804878,-2.389807536,59.18367347,0,0,0,0,0,0,0,0,0.857142857,0.571428571,0.030357143,1.857142857,-1.095238095,-0.666666667,-0.025723623,1.380952381,0,0,0,0,0,0,0,0,1001,1,tehran-zanjan,زنجان,10
1001,3,20,14,13.71428571,2.285714286,1.020512821,13.57142857,13,3.714285714,1.050665266,12.71428571,12.42857143,1.857142857,1.020308123,14.66666667,13.66666667,2.333333333,1.076388889,10,10,0.5,1,3.157894737,5.494505495,-2.86984319,-38.46153846,0,0,0,0,-4.545454545,0.348432056,-5.191066998,-2.040816327,0,0,0,0,0.428571429,0.714285714,-0.030152446,-1.428571429,0,0,0,0,-0.666666667,0.047619048,-0.055876068,-0.047619048,0,0,0,0,1001,1,tehran-zanjan,زنجان,10
1001,4,20,17.71428571,16.71428571,2,1.058562995,14,13.71428571,2.285714286,1.020512821,13.57142857,13,3.714285714,1.050665266,12.71428571,12.42857143,1.857142857,1.020308123,14.66666667,13.66666667,2.333333333,1.076388889,26.53061224,21.875,3.728534695,-12.5,0,0,0,0,0,0,0,0,20.77922078,22.29965157,-1.656083037,-14.28571429,3.714285714,3,0.038050175,-0.285714286,0,0,0,0,0,0,0,0,3.047619048,3.047619048,-0.017825894,-0.333333333,1001,1,tehran-zanjan,زنجان,10
