district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,lag2_mean_total_token,lag2_mean_total_phone,lag2_mean_reorder_payment_count,lag2_mean_token_phone,lag3_mean_total_token,lag3_mean_total_phone,lag3_mean_reorder_payment_count,lag3_mean_token_phone,lag4_mean_total_token,lag4_mean_total_phone,lag4_mean_reorder_payment_count,lag4_mean_token_phone,total_token_change_percent,total_phone_change_percent,token_phone_change_percent,reorder_payment_count_change_percent,total_token_change20_percent,total_phone_change20_percent,token_phone_change20_percent,reorder_payment_count_change20_percent,total_token_change30_percent,total_phone_change30_percent,token_phone_change30_percent,reorder_payment_count_change30_percent,total_token_change40_percent,total_phone_change40_percent,token_phone_change40_percent,reorder_payment_count_change40_percent,total_token_change_count,total_phone_change_count,token_phone_change_count,reorder_payment_count_change_count,total_token_change20_count,total_phone_change20_count,token_phone_change20_count,reorder_payment_count_change20_count,total_token_change30_count,total_phone_change30_count,token_phone_change30_count,reorder_payment_count_change30_count,total_token_change40_count,total_phone_change40_count,token_phone_change40_count,reorder_payment_count_change40_count,place4,place2,district,name,region
220,3,20,1,1,0,1,1.333333333,1.333333333,0,1,1,1,0,1,1,1,0,1,,,0,,-25,-25,0,,0,0,0,0,0,0,0,,0,0,0,0,-0.333333333,-0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,abdol-abad,عبدل‌آباد,19
220,4,20,1.25,1.25,0,1,1,1,0,1,1.333333333,1.333333333,0,1,1,1,0,1,1,1,0,1,25,25,0,,0,0,0,0,0,0,0,0,25,25,0,,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,220,1,abdol-abad,عبدل‌آباد,19
249,0,30,8,5,4,1.6,5,4.5,0.5,1.1,,,,,,,,,,,,,60,11.11111111,45.45454545,700,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,249,1,afsariyeh,افسریه,15
249,1,30,1.6,1.4,0,1.1,8,5,4,1.6,5,4.5,0.5,1.1,,,0.5,,,,0.5,,-80,-72,-31.25,-100,0,0,0,0,0,0,0,0,0,0,0,0,-6.4,-3.6,-0.5,-4,0,0,0,0,0,0,0,0,0,0,0,0,249,1,afsariyeh,افسریه,15
249,2,30,3.4,2.8,0.2,1.306666667,1.6,1.4,0,1.1,8,5,4,1.6,5,4.5,4,1.1,,,4,,112.5,100,18.78787879,,-57.5,-44,-18.33333333,-95,0,0,0,0,0,0,0,0,1.8,1.4,0.206666667,0.2,-4.6,-2.2,-0.293333333,-3.8,0,0,0,0,0,0,0,0,249,1,afsariyeh,افسریه,15
249,3,30,2.285714286,2.142857143,0,1.047619048,3.4,2.8,0.2,1.306666667,1.6,1.4,0,1.1,8,5,0,1.6,5,4.5,0,1.1,-32.77310924,-23.46938776,-19.82507289,-100,0,0,0,0,-71.42857143,-57.14285714,-34.52380952,,0,0,0,0,-1.114285714,-0.657142857,-0.259047619,-0.2,0,0,0,0,-5.714285714,-2.857142857,-0.552380952,0,0,0,0,0,249,1,afsariyeh,افسریه,15
249,4,30,2.166666667,2,0,1.041666667,2.285714286,2.142857143,0,1.047619048,3.4,2.8,0.2,1.306666667,1.6,1.4,0.2,1.1,8,5,0.2,1.6,-5.208333333,-6.666666667,-0.568181818,,0,0,0,0,0,0,0,0,-72.91666667,-60,-34.89583333,-100,-0.119047619,-0.142857143,-0.005952381,0,0,0,0,0,0,0,0,0,-5.833333333,-3,-0.558333333,-0.2,249,1,afsariyeh,افسریه,15
249,5,30,3,2.285714286,0.571428571,1.2,2.166666667,2,0,1.041666667,2.285714286,2.142857143,0,1.047619048,3.4,2.8,0,1.306666667,1.6,1.4,0,1.1,38.46153846,14.28571429,15.2,,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.285714286,0.158333333,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,249,1,afsariyeh,افسریه,15
61,0,11,3.333333333,3.333333333,0,1,5,5,0,1,,,,,,,,,,,,,-33.33333333,-33.33333333,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1.666666667,-1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,tajrish,تجریش,1
61,1,11,5.428571429,4.857142857,0.285714286,1.371428571,3.333333333,3.333333333,0,1,5,5,0,1,,,0,,,,0,,62.85714286,45.71428571,37.14285714,,0,0,0,0,0,0,0,0,0,0,0,0,2.095238095,1.523809524,0.371428571,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,61,1,tajrish,تجریش,1
61,2,11,4.857142857,4.285714286,0.571428571,1.114285714,5.428571429,4.857142857,0.285714286,1.371428571,3.333333333,3.333333333,0,1,5,5,0,1,,,0,,-10.52631579,-11.76470588,-18.75,100,45.71428571,28.57142857,11.42857143,,0,0,0,0,0,0,0,0,-0.571428571,-0.571428571,-0.257142857,0.285714286,1.523809524,0.952380952,0.114285714,0.571428571,0,0,0,0,0,0,0,0,61,1,tajrish,تجریش,1
61,3,11,4.833333333,4.833333333,0.5,1,4.857142857,4.285714286,0.571428571,1.114285714,5.428571429,4.857142857,0.285714286,1.371428571,3.333333333,3.333333333,0.285714286,1,5,5,0.285714286,1,-0.490196078,12.77777778,-10.25641026,-12.5,0,0,0,0,45,45,0,75,0,0,0,0,-0.023809524,0.547619048,-0.114285714,-0.071428571,0,0,0,0,1.5,1.5,0,0.214285714,0,0,0,0,61,1,tajrish,تجریش,1
61,4,11,5.142857143,5.142857143,0.285714286,1,4.833333333,4.833333333,0.5,1,4.857142857,4.285714286,0.571428571,1.114285714,5.428571429,4.857142857,0.571428571,1.371428571,3.333333333,3.333333333,0.571428571,1,6.403940887,6.403940887,0,-42.85714286,0,0,0,0,0,0,0,0,54.28571429,54.28571429,0,-50,0.30952381,0.30952381,0,-0.214285714,0,0,0,0,0,0,0,0,1.80952381,1.80952381,0,-0.285714286,61,1,tajrish,تجریش,1
61,5,11,5.5,5.166666667,0,1.044642857,5.142857143,5.142857143,0.285714286,1,4.833333333,4.833333333,0.5,1,4.857142857,4.285714286,0.5,1.114285714,5.428571429,4.857142857,0.5,1.371428571,6.944444444,0.462962963,4.464285714,-100,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0.023809524,0.044642857,-0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,61,1,tajrish,تجریش,1
940,0,10,2.333333333,1.333333333,1,2,1,1,0,1,,,,,,,,,,,,,133.3333333,33.33333333,100,,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,940,1,darb-dowom,درب دوم,3
940,1,10,1.5,1.5,0,1,2.333333333,1.333333333,1,2,1,1,0,1,,,0,,,,0,,-35.71428571,12.5,-50,-100,0,0,0,0,0,0,0,0,0,0,0,0,-0.833333333,0.166666667,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,940,1,darb-dowom,درب دوم,3
940,2,10,1.2,1.2,0.6,1,1.5,1.5,0,1,2.333333333,1.333333333,1,2,1,1,1,1,,,1,,-20,-20,0,,-48.57142857,-10,-50,-40,0,0,0,0,0,0,0,0,-0.3,-0.3,0,0.6,-1.133333333,-0.133333333,-1,-0.4,0,0,0,0,0,0,0,0,940,1,darb-dowom,درب دوم,3
940,3,10,2.833333333,2.5,0,1.097222222,1.2,1.2,0.6,1,1.5,1.5,0,1,2.333333333,1.333333333,0,2,1,1,0,1,136.1111111,108.3333333,9.722222222,-100,0,0,0,0,21.42857143,87.5,-45.13888889,,0,0,0,0,1.633333333,1.3,0.097222222,-0.6,0,0,0,0,0.5,1.166666667,-0.902777778,0,0,0,0,0,940,1,darb-dowom,درب دوم,3
940,4,10,1.2,1.2,0,1,2.833333333,2.5,0,1.097222222,1.2,1.2,0.6,1,1.5,1.5,0.6,1,2.333333333,1.333333333,0.6,2,-57.64705882,-52,-8.860759494,,0,0,0,0,0,0,0,0,-48.57142857,-10,-50,-100,-1.633333333,-1.3,-0.097222222,0,0,0,0,0,0,0,0,0,-1.133333333,-0.133333333,-1,-0.6,940,1,darb-dowom,درب دوم,3
940,5,10,1,1,0,1,1.2,1.2,0,1,2.833333333,2.5,0,1.097222222,1.2,1.2,0,1,1.5,1.5,0,1,-16.66666667,-16.66666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,1,darb-dowom,درب دوم,3
988,1,20,1,1,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,988,1,firoozabadi,فیروزآبادی,20
988,2,20,1,1,0,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,988,1,firoozabadi,فیروزآبادی,20
988,5,20,1,1,0,1,1,1,0,1,1,1,0,1,,,0,,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,1,firoozabadi,فیروزآبادی,20
995,0,30,1,1,1,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,995,1,qiam,قیام,12
995,1,30,2,2,5,1,1,1,1,1,1,1,0,1,,,0,,,,0,,100,100,0,400,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,995,1,qiam,قیام,12
995,2,30,1.75,1.5,0.5,1.125,2,2,5,1,1,1,1,1,1,1,1,1,,,1,,-12.5,-25,12.5,-90,75,50,12.5,-50,0,0,0,0,0,0,0,0,-0.25,-0.5,0.125,-4.5,0.75,0.5,0.125,-0.5,0,0,0,0,0,0,0,0,995,1,qiam,قیام,12
995,3,30,1.166666667,1.166666667,0.166666667,1,1.75,1.5,0.5,1.125,2,2,5,1,1,1,5,1,1,1,5,1,-33.33333333,-22.22222222,-11.11111111,-66.66666667,0,0,0,0,16.66666667,16.66666667,0,-96.66666667,0,0,0,0,-0.583333333,-0.333333333,-0.125,-0.333333333,0,0,0,0,0.166666667,0.166666667,0,-4.833333333,0,0,0,0,995,1,qiam,قیام,12
995,4,30,1.75,1.75,0,1,1.166666667,1.166666667,0.166666667,1,1.75,1.5,0.5,1.125,2,2,0.5,1,1,1,0.5,1,50,50,0,-100,0,0,0,0,0,0,0,0,75,75,0,-100,0.583333333,0.583333333,0,-0.166666667,0,0,0,0,0,0,0,0,0.75,0.75,0,-0.5,995,1,qiam,قیام,12
995,5,30,1.666666667,1.333333333,0,1.333333333,1.75,1.75,0,1,1.166666667,1.166666667,0.166666667,1,1.75,1.5,0.166666667,1.125,2,2,0.166666667,1,-4.761904762,-23.80952381,33.33333333,,0,0,0,0,0,0,0,0,0,0,0,0,-0.083333333,-0.416666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,995,1,qiam,قیام,12
1005,0,21,1.5,1.5,0,1,3,2.5,0,1.125,,,,,,,,,,,,,-50,-40,-11.11111111,,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,-1,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,1,soleymani,سلیمانی,10
1005,1,21,1.75,1.75,0.25,1,1.5,1.5,0,1,3,2.5,0,1.125,,,0,,,,0,,16.66666667,16.66666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1005,1,soleymani,سلیمانی,10
1005,2,21,2.4,2.4,0.4,1,1.75,1.75,0.25,1,1.5,1.5,0,1,3,2.5,0,1.125,,,0,,37.14285714,37.14285714,0,60,60,60,0,,0,0,0,0,0,0,0,0,0.65,0.65,0,0.15,0.9,0.9,0,0.4,0,0,0,0,0,0,0,0,1005,1,soleymani,سلیمانی,10
1005,3,21,2.166666667,2.166666667,0,1,2.4,2.4,0.4,1,1.75,1.75,0.25,1,1.5,1.5,0.25,1,3,2.5,0.25,1.125,-9.722222222,-9.722222222,0,-100,0,0,0,0,44.44444444,44.44444444,0,-100,0,0,0,0,-0.233333333,-0.233333333,0,-0.4,0,0,0,0,0.666666667,0.666666667,0,-0.25,0,0,0,0,1005,1,soleymani,سلیمانی,10
1005,4,21,1.6,1.6,0,1,2.166666667,2.166666667,0,1,2.4,2.4,0.4,1,1.75,1.75,0.4,1,1.5,1.5,0.4,1,-26.15384615,-26.15384615,0,,0,0,0,0,0,0,0,0,6.666666667,6.666666667,0,-100,-0.566666667,-0.566666667,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,-0.4,1005,1,soleymani,سلیمانی,10
1005,5,21,3.2,2.8,0,1.228571429,1.6,1.6,0,1,2.166666667,2.166666667,0,1,2.4,2.4,0,1,1.75,1.75,0,1,100,75,22.85714286,,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.2,0.228571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,1,soleymani,سلیمانی,10
192,0,30,1.666666667,1.666666667,5.333333333,1,3.5,3.5,0,1,,,,,,,,,,,,,-52.38095238,-52.38095238,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1.833333333,-1.833333333,0,5.333333333,0,0,0,0,0,0,0,0,0,0,0,0,192,1,yaftabad,یافت‌آباد,18
192,1,30,2.166666667,2,0.5,1.041666667,1.666666667,1.666666667,5.333333333,1,3.5,3.5,0,1,,,0,,,,0,,30,20,4.166666667,-90.625,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.041666667,-4.833333333,0,0,0,0,0,0,0,0,0,0,0,0,192,1,yaftabad,یافت‌آباد,18
192,2,30,2.571428571,2.571428571,3.285714286,1,2.166666667,2,0.5,1.041666667,1.666666667,1.666666667,5.333333333,1,3.5,3.5,5.333333333,1,,,5.333333333,,18.68131868,28.57142857,-4,557.1428571,54.28571429,54.28571429,0,-38.39285714,0,0,0,0,0,0,0,0,0.404761905,0.571428571,-0.041666667,2.785714286,0.904761905,0.904761905,0,-2.047619048,0,0,0,0,0,0,0,0,192,1,yaftabad,یافت‌آباد,18
192,3,30,2,2,0.166666667,1,2.571428571,2.571428571,3.285714286,1,2.166666667,2,0.5,1.041666667,1.666666667,1.666666667,0.5,1,3.5,3.5,0.5,1,-22.22222222,-22.22222222,0,-94.92753623,0,0,0,0,20,20,0,-66.66666667,0,0,0,0,-0.571428571,-0.571428571,0,-3.119047619,0,0,0,0,0.333333333,0.333333333,0,-0.333333333,0,0,0,0,192,1,yaftabad,یافت‌آباد,18
192,4,30,3.666666667,3,1.5,1.301587302,2,2,0.166666667,1,2.571428571,2.571428571,3.285714286,1,2.166666667,2,3.285714286,1.041666667,1.666666667,1.666666667,3.285714286,1,83.33333333,50,30.15873016,800,0,0,0,0,0,0,0,0,120,80,30.15873016,-54.34782609,1.666666667,1,0.301587302,1.333333333,0,0,0,0,0,0,0,0,2,1.333333333,0.301587302,-1.785714286,192,1,yaftabad,یافت‌آباد,18
192,5,30,2.2,2,0.2,1.066666667,3.666666667,3,1.5,1.301587302,2,2,0.166666667,1,2.571428571,2.571428571,0.166666667,1,2.166666667,2,0.166666667,1.041666667,-40,-33.33333333,-18.04878049,-86.66666667,0,0,0,0,0,0,0,0,0,0,0,0,-1.466666667,-1,-0.234920635,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,192,1,yaftabad,یافت‌آباد,18
653,0,,10.66666667,10,14,1.064814815,56,41,1,1.371411483,,,,,,,,,,,,,-80.95238095,-75.6097561,-22.35628564,1300,0,0,0,0,0,0,0,0,0,0,0,0,-45.33333333,-31,-0.306596668,13,0,0,0,0,0,0,0,0,0,0,0,0,653,1,shahriar,شهریار,
653,1,,19.85714286,17.57142857,7.142857143,1.147342789,10.66666667,10,14,1.064814815,56,41,1,1.371411483,,,1,,,,1,,86.16071429,75.71428571,7.750453208,-48.97959184,0,0,0,0,0,0,0,0,0,0,0,0,9.19047619,7.571428571,0.082527974,-6.857142857,0,0,0,0,0,0,0,0,0,0,0,0,653,1,shahriar,شهریار,
653,2,,33.57142857,27.28571429,15,1.224815271,19.85714286,17.57142857,7.142857143,1.147342789,10.66666667,10,14,1.064814815,56,41,14,1.371411483,,,14,,69.0647482,55.28455285,6.752339658,110,214.7321429,172.8571429,15.02612979,7.142857143,0,0,0,0,0,0,0,0,13.71428571,9.714285714,0.077472482,7.857142857,22.9047619,17.28571429,0.160000456,1,0,0,0,0,0,0,0,0,653,1,shahriar,شهریار,
653,3,,51.14285714,36.57142857,8.857142857,1.387911295,33.57142857,27.28571429,15,1.224815271,19.85714286,17.57142857,7.142857143,1.147342789,10.66666667,10,7.142857143,1.064814815,56,41,7.142857143,1.371411483,52.34042553,34.03141361,13.31596919,-40.95238095,0,0,0,0,379.4642857,265.7142857,30.3429738,24,0,0,0,0,17.57142857,9.285714286,0.163096024,-6.142857143,0,0,0,0,40.47619048,26.57142857,0.32309648,1.714285714,0,0,0,0,653,1,shahriar,شهریار,
653,4,,39.57142857,32.42857143,7.428571429,1.192552748,51.14285714,36.57142857,8.857142857,1.387911295,33.57142857,27.28571429,15,1.224815271,19.85714286,17.57142857,15,1.147342789,10.66666667,10,15,1.064814815,-22.62569832,-11.328125,-14.07572281,-16.12903226,0,0,0,0,0,0,0,0,270.9821429,224.2857143,11.9962581,-50.47619048,-11.57142857,-4.142857143,-0.195358547,-1.428571429,0,0,0,0,0,0,0,0,28.9047619,22.42857143,0.127737934,-7.571428571,653,1,shahriar,شهریار,
653,5,,44.71428571,34,1.571428571,1.272036931,39.57142857,32.42857143,7.428571429,1.192552748,51.14285714,36.57142857,8.857142857,1.387911295,33.57142857,27.28571429,8.857142857,1.224815271,19.85714286,17.57142857,8.857142857,1.147342789,12.99638989,4.845814978,6.665045425,-78.84615385,0,0,0,0,0,0,0,0,0,0,0,0,5.142857143,1.571428571,0.079484182,-5.857142857,0,0,0,0,0,0,0,0,0,0,0,0,653,1,shahriar,شهریار,
921,0,10,2.333333333,2.333333333,0.333333333,1,1.5,1.5,0,1,,,,,,,,,,,,,55.55555556,55.55555556,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
921,1,10,2.285714286,2.285714286,1.142857143,1,2.333333333,2.333333333,0.333333333,1,1.5,1.5,0,1,,,0,,,,0,,-2.040816327,-2.040816327,0,242.8571429,0,0,0,0,0,0,0,0,0,0,0,0,-0.047619048,-0.047619048,0,0.80952381,0,0,0,0,0,0,0,0,0,0,0,0,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
921,2,10,2.5,2.333333333,0.166666667,1.041666667,2.285714286,2.285714286,1.142857143,1,2.333333333,2.333333333,0.333333333,1,1.5,1.5,0.333333333,1,,,0.333333333,,9.375,2.083333333,4.166666667,-85.41666667,7.142857143,0,4.166666667,-50,0,0,0,0,0,0,0,0,0.214285714,0.047619048,0.041666667,-0.976190476,0.166666667,0,0.041666667,-0.166666667,0,0,0,0,0,0,0,0,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
921,3,10,2.5,2.5,0.166666667,1,2.5,2.333333333,0.166666667,1.041666667,2.285714286,2.285714286,1.142857143,1,2.333333333,2.333333333,1.142857143,1,1.5,1.5,1.142857143,1,0,7.142857143,-4,0,0,0,0,0,7.142857143,7.142857143,0,-85.41666667,0,0,0,0,0,0.166666667,-0.041666667,0,0,0,0,0,0.166666667,0.166666667,0,-0.976190476,0,0,0,0,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
921,4,10,3.142857143,3,0.571428571,1.142857143,2.5,2.5,0.166666667,1,2.5,2.333333333,0.166666667,1.041666667,2.285714286,2.285714286,0.166666667,1,2.333333333,2.333333333,0.166666667,1,25.71428571,20,14.28571429,242.8571429,0,0,0,0,0,0,0,0,34.69387755,28.57142857,14.28571429,242.8571429,0.642857143,0.5,0.142857143,0.404761905,0,0,0,0,0,0,0,0,0.80952381,0.666666667,0.142857143,0.404761905,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
921,5,10,2.5,2.5,0.5,1,3.142857143,3,0.571428571,1.142857143,2.5,2.5,0.166666667,1,2.5,2.333333333,0.166666667,1.041666667,2.285714286,2.285714286,0.166666667,1,-20.45454545,-16.66666667,-12.5,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,-0.642857143,-0.5,-0.142857143,-0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,921,1,shahrak-naft-district5,شهرک نفت (منطقه ۵),5
156,0,11,17.33333333,10,2.333333333,1.716498316,44.5,26.5,0,1.68019943,,,,,,,,,,,,,-61.04868914,-62.26415094,2.160391537,,0,0,0,0,0,0,0,0,0,0,0,0,-27.16666667,-16.5,0.036298886,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,156,1,andisheh,اندیشه,5
156,1,11,23.14285714,15.14285714,1,1.545313605,17.33333333,10,2.333333333,1.716498316,44.5,26.5,0,1.68019943,,,0,,,,0,,33.51648352,51.42857143,-9.972902993,-57.14285714,0,0,0,0,0,0,0,0,0,0,0,0,5.80952381,5.142857143,-0.171184712,-1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,156,1,andisheh,اندیشه,5
156,2,11,35,20.71428571,2.714285714,1.693998886,23.14285714,15.14285714,1,1.545313605,17.33333333,10,2.333333333,1.716498316,44.5,26.5,2.333333333,1.68019943,,,2.333333333,,51.2345679,36.79245283,9.621689807,171.4285714,101.9230769,107.1428571,-1.310774976,16.32653061,0,0,0,0,0,0,0,0,11.85714286,5.571428571,0.148685282,1.714285714,17.66666667,10.71428571,-0.02249943,0.380952381,0,0,0,0,0,0,0,0,156,1,andisheh,اندیشه,5
156,3,11,31.71428571,19.71428571,2.142857143,1.625059903,35,20.71428571,2.714285714,1.693998886,23.14285714,15.14285714,1,1.545313605,17.33333333,10,1,1.716498316,44.5,26.5,1,1.68019943,-9.387755102,-4.827586207,-4.069600291,-21.05263158,0,0,0,0,82.96703297,97.14285714,-5.327031965,114.2857143,0,0,0,0,-3.285714286,-1,-0.068938984,-0.571428571,0,0,0,0,14.38095238,9.714285714,-0.091438414,1.142857143,0,0,0,0,156,1,andisheh,اندیشه,5
156,4,11,34.57142857,21.71428571,1.857142857,1.591861472,31.71428571,19.71428571,2.142857143,1.625059903,35,20.71428571,2.714285714,1.693998886,23.14285714,15.14285714,2.714285714,1.545313605,17.33333333,10,2.714285714,1.716498316,9.009009009,10.14492754,-2.042905039,-13.33333333,0,0,0,0,0,0,0,0,99.45054945,117.1428571,-7.2611108,-31.57894737,2.857142857,2,-0.033198431,-0.285714286,0,0,0,0,0,0,0,0,17.23809524,11.71428571,-0.124636845,-0.857142857,156,1,andisheh,اندیشه,5
156,5,11,40,25.85714286,3,1.539294452,34.57142857,21.71428571,1.857142857,1.591861472,31.71428571,19.71428571,2.142857143,1.625059903,35,20.71428571,2.142857143,1.693998886,23.14285714,15.14285714,2.142857143,1.545313605,15.70247934,19.07894737,-3.302235837,61.53846154,0,0,0,0,0,0,0,0,0,0,0,0,5.428571429,4.142857143,-0.05256702,1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,156,1,andisheh,اندیشه,5
160,0,10,1.5,1.5,0.5,1,1,1,0,1,,,,,,,,,,,,,50,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,160,1,eram,ارم,5
160,1,10,1.428571429,1.428571429,0,1,1.5,1.5,0.5,1,1,1,0,1,,,0,,,,0,,-4.761904762,-4.761904762,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-0.071428571,-0.071428571,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,160,1,eram,ارم,5
160,2,10,1.25,1.25,0,1,1.428571429,1.428571429,0,1,1.5,1.5,0.5,1,1,1,0.5,1,,,0.5,,-12.5,-12.5,0,,-16.66666667,-16.66666667,0,-100,0,0,0,0,0,0,0,0,-0.178571429,-0.178571429,0,0,-0.25,-0.25,0,-0.5,0,0,0,0,0,0,0,0,160,1,eram,ارم,5
160,3,10,2,2,0,1,1.25,1.25,0,1,1.428571429,1.428571429,0,1,1.5,1.5,0,1,1,1,0,1,60,60,0,,0,0,0,0,33.33333333,33.33333333,0,,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,160,1,eram,ارم,5
160,4,10,2,1.857142857,0,1.047619048,2,2,0,1,1.25,1.25,0,1,1.428571429,1.428571429,0,1,1.5,1.5,0,1,0,-7.142857143,4.761904762,,0,0,0,0,0,0,0,0,33.33333333,23.80952381,4.761904762,,0,-0.142857143,0.047619048,0,0,0,0,0,0,0,0,0,0.5,0.357142857,0.047619048,0,160,1,eram,ارم,5
160,5,10,2,1.857142857,0,1.142857143,2,1.857142857,0,1.047619048,2,2,0,1,1.25,1.25,0,1,1.428571429,1.428571429,0,1,0,0,9.090909091,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,eram,ارم,5
283,0,30,1,1,1,1,1,1,0,1,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,283,1,eskandari,اسکندری,11
283,1,30,1.5,1.5,1.166666667,1,1,1,1,1,1,1,0,1,,,0,,,,0,,50,50,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,283,1,eskandari,اسکندری,11
283,2,30,2,2,1,1,1.5,1.5,1.166666667,1,1,1,1,1,1,1,1,1,,,1,,33.33333333,33.33333333,0,-14.28571429,100,100,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,283,1,eskandari,اسکندری,11
283,3,30,2.25,2.25,1,1,2,2,1,1,1.5,1.5,1.166666667,1,1,1,1.166666667,1,1,1,1.166666667,1,12.5,12.5,0,0,0,0,0,0,125,125,0,-14.28571429,0,0,0,0,0.25,0.25,0,0,0,0,0,0,1.25,1.25,0,-0.166666667,0,0,0,0,283,1,eskandari,اسکندری,11
283,4,30,1.5,1.5,0,1,2.25,2.25,1,1,2,2,1,1,1.5,1.5,1,1,1,1,1,1,-33.33333333,-33.33333333,0,-100,0,0,0,0,0,0,0,0,50,50,0,-100,-0.75,-0.75,0,-1,0,0,0,0,0,0,0,0,0.5,0.5,0,-1,283,1,eskandari,اسکندری,11
283,5,30,1.75,1.75,0,1,1.5,1.5,0,1,2.25,2.25,1,1,2,2,1,1,1.5,1.5,1,1,16.66666667,16.66666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1,eskandari,اسکندری,11
941,0,10,1,1,0,1,2,2,0,1,,,,,,,,,,,,,-50,-50,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,1,qoba,قبا,3
941,1,10,2.333333333,2,0,1.333333333,1,1,0,1,2,2,0,1,,,0,,,,0,,133.3333333,100,33.33333333,,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,941,1,qoba,قبا,3
